,x0,y0,StartNode,StartTime,xf,yf,FinalNode
13453,365629.93,3713620.87,197,231,365491.93,3713378.82,461
13454,365629.93,3713620.87,197,852,365491.93,3713378.82,461
13455,365629.93,3713620.87,197,1416,365516.934267,3713454.415741,353
13456,365629.93,3713620.87,197,589,365491.93,3713378.82,461
13457,365629.93,3713620.87,197,1016,365491.93,3713378.82,461
13458,365629.93,3713620.87,197,664,365491.93,3713378.82,461
13459,365629.93,3713620.87,197,1104,365491.93,3713378.82,461
13460,365629.93,3713620.87,197,672,365491.93,3713378.82,461
13461,365622.55,3713590.47,203,180,365491.93,3713378.82,461
13462,365622.55,3713590.47,203,1062,365491.93,3713378.82,461
13463,365622.55,3713590.47,203,983,365491.93,3713378.82,461
13464,365622.55,3713590.47,203,803,365491.93,3713378.82,461
13465,365622.55,3713590.47,203,1018,365491.93,3713378.82,461
13466,365622.55,3713590.47,203,432,365491.93,3713378.82,461
13467,365622.55,3713590.47,203,606,365491.93,3713378.82,461
13468,365622.55,3713590.47,203,1283,365491.93,3713378.82,461
13469,365622.55,3713590.47,203,538,365491.93,3713378.82,461
13470,365622.55,3713590.47,203,713,365491.93,3713378.82,461
13471,365622.55,3713590.47,203,504,365491.93,3713378.82,461
13472,365622.55,3713590.47,203,1679,365542.874528,3713505.419393,296
13473,365622.55,3713590.47,203,489,365491.93,3713378.82,461
13474,365622.55,3713590.47,203,999,365491.93,3713378.82,461
13475,365622.55,3713590.47,203,210,365491.93,3713378.82,461
13476,365622.55,3713590.47,203,1033,365491.93,3713378.82,461
13477,365622.55,3713590.47,203,1120,365491.93,3713378.82,461
13478,365622.55,3713590.47,203,812,365491.93,3713378.82,461
13479,365576.28,3713602.21,207,1956,365576.28,3713602.21,207
13480,365576.28,3713602.21,207,613,365491.93,3713378.82,461
13481,365576.28,3713602.21,207,1076,365491.93,3713378.82,461
13482,365576.28,3713602.21,207,972,365491.93,3713378.82,461
13483,365576.28,3713602.21,207,2296,365576.28,3713602.21,207
13484,365576.28,3713602.21,207,1118,365491.93,3713378.82,461
13485,365576.28,3713602.21,207,1288,365491.93,3713378.82,461
13486,365576.28,3713602.21,207,1281,365491.93,3713378.82,461
13487,365576.28,3713602.21,207,465,365491.93,3713378.82,461
13488,365576.28,3713602.21,207,127,365491.93,3713378.82,461
13489,365576.28,3713602.21,207,610,365491.93,3713378.82,461
13490,365576.28,3713602.21,207,690,365491.93,3713378.82,461
13491,365576.28,3713602.21,207,1264,365491.93,3713378.82,461
13492,365576.28,3713602.21,207,488,365491.93,3713378.82,461
13493,365576.28,3713602.21,207,510,365491.93,3713378.82,461
13494,365576.28,3713602.21,207,333,365491.93,3713378.82,461
13495,365576.28,3713602.21,207,270,365491.93,3713378.82,461
13496,365576.28,3713602.21,207,1768,365563.453872,3713605.649803,192
13497,365454.31,3713594.67,209,165,365491.93,3713378.82,461
13498,365454.31,3713594.67,209,1325,365491.93,3713378.82,461
13499,365454.31,3713594.67,209,827,365491.93,3713378.82,461
13500,365454.31,3713594.67,209,1521,365481.198339,3713386.817804,450
13501,365454.31,3713594.67,209,779,365491.93,3713378.82,461
13502,365454.31,3713594.67,209,805,365491.93,3713378.82,461
13503,365454.31,3713594.67,209,252,365491.93,3713378.82,461
13504,365454.31,3713594.67,209,322,365491.93,3713378.82,461
13505,365454.31,3713594.67,209,621,365491.93,3713378.82,461
13506,365454.31,3713594.67,209,888,365491.93,3713378.82,461
13507,365454.31,3713594.67,209,416,365491.93,3713378.82,461
13508,365454.31,3713594.67,209,1281,365491.93,3713378.82,461
13509,365454.31,3713594.67,209,1110,365491.93,3713378.82,461
13510,365454.31,3713594.67,209,1150,365491.93,3713378.82,461
13511,365454.31,3713594.67,209,409,365491.93,3713378.82,461
13512,365454.31,3713594.67,209,572,365491.93,3713378.82,461
13513,365454.31,3713594.67,209,1993,365454.31,3713594.67,209
13514,365454.31,3713594.67,209,427,365491.93,3713378.82,461
13515,365728.23,3713595.47,218,376,365491.93,3713378.82,461
13516,365728.23,3713595.47,218,632,365491.93,3713378.82,461
13517,365728.23,3713595.47,218,978,365491.93,3713378.82,461
13518,365728.23,3713595.47,218,821,365491.93,3713378.82,461
13519,365728.23,3713595.47,218,475,365491.93,3713378.82,461
13520,365728.23,3713595.47,218,389,365491.93,3713378.82,461
13521,365728.23,3713595.47,218,711,365491.93,3713378.82,461
13522,365728.23,3713595.47,218,557,365491.93,3713378.82,461
13523,365728.23,3713595.47,218,485,365491.93,3713378.82,461
13524,365728.23,3713595.47,218,1072,365491.93,3713378.82,461
13525,365728.23,3713595.47,218,817,365491.93,3713378.82,461
13526,365728.23,3713595.47,218,838,365491.93,3713378.82,461
13527,365728.23,3713595.47,218,666,365491.93,3713378.82,461
13528,365728.23,3713595.47,218,467,365491.93,3713378.82,461
13529,365728.23,3713595.47,218,1739,365657.839284,3713613.658445,218
13530,365728.23,3713595.47,218,1345,365491.93,3713378.82,461
13531,365728.23,3713595.47,218,1629,365727.246584,3713592.038121,218
13532,365728.23,3713595.47,218,188,365491.93,3713378.82,461
13533,365718.47,3713561.41,225,764,365491.93,3713378.82,461
13534,365718.47,3713561.41,225,341,365491.93,3713378.82,461
13535,365718.47,3713561.41,225,434,365491.93,3713378.82,461
13536,365718.47,3713561.41,225,1695,365633.852302,3713526.703392,304
13537,365718.47,3713561.41,225,1155,365491.93,3713378.82,461
13538,365718.47,3713561.41,225,859,365491.93,3713378.82,461
13539,365718.47,3713561.41,225,1808,365718.47,3713561.41,225
13540,365718.47,3713561.41,225,234,365491.93,3713378.82,461
13541,365718.47,3713561.41,225,873,365491.93,3713378.82,461
13542,365718.47,3713561.41,225,1436,365491.93,3713378.82,461
13543,365718.47,3713561.41,225,763,365491.93,3713378.82,461
13544,365718.47,3713561.41,225,1321,365491.93,3713378.82,461
13545,365718.47,3713561.41,225,783,365491.93,3713378.82,461
13546,365718.47,3713561.41,225,783,365491.93,3713378.82,461
13547,365718.47,3713561.41,225,1068,365491.93,3713378.82,461
13548,365718.47,3713561.41,225,827,365491.93,3713378.82,461
13549,365718.47,3713561.41,225,1265,365491.93,3713378.82,461
13550,365718.47,3713561.41,225,330,365491.93,3713378.82,461
13551,365765.2,3713582.94,230,1002,365491.93,3713378.82,461
13552,365765.2,3713582.94,230,141,365491.93,3713378.82,461
13553,365765.2,3713582.94,230,799,365491.93,3713378.82,461
13554,365765.2,3713582.94,230,1589,365654.57571,3713467.141403,315
13555,365765.2,3713582.94,230,791,365491.93,3713378.82,461
13556,365765.2,3713582.94,230,754,365491.93,3713378.82,461
13557,365765.2,3713582.94,230,101,365491.93,3713378.82,461
13558,365765.2,3713582.94,230,377,365491.93,3713378.82,461
13559,365765.2,3713582.94,230,1275,365491.93,3713378.82,461
13560,365765.2,3713582.94,230,106,365491.93,3713378.82,461
13561,365765.2,3713582.94,230,734,365491.93,3713378.82,461
13562,365765.2,3713582.94,230,1448,365522.258453,3713464.974868,353
13563,365765.2,3713582.94,230,1372,365493.89145,3713412.337026,385
13564,365765.2,3713582.94,230,582,365491.93,3713378.82,461
13565,365765.2,3713582.94,230,1464,365546.659316,3713512.839924,296
13566,365765.2,3713582.94,230,1197,365491.93,3713378.82,461
13567,365765.2,3713582.94,230,120,365491.93,3713378.82,461
13568,365765.2,3713582.94,230,457,365491.93,3713378.82,461
13569,365782.49,3713574.38,231,444,365491.93,3713378.82,461
13570,365782.49,3713574.38,231,730,365491.93,3713378.82,461
13571,365782.49,3713574.38,231,1148,365491.93,3713378.82,461
13572,365782.49,3713574.38,231,404,365491.93,3713378.82,461
13573,365782.49,3713574.38,231,517,365491.93,3713378.82,461
13574,365782.49,3713574.38,231,1560,365605.107675,3713488.592535,354
13575,365782.49,3713574.38,231,224,365491.93,3713378.82,461
13576,365782.49,3713574.38,231,1913,365782.49,3713574.38,231
13577,365782.49,3713574.38,231,506,365491.93,3713378.82,461
13578,365782.49,3713574.38,231,543,365491.93,3713378.82,461
13579,365782.49,3713574.38,231,686,365491.93,3713378.82,461
13580,365782.49,3713574.38,231,1072,365491.93,3713378.82,461
13581,365782.49,3713574.38,231,796,365491.93,3713378.82,461
13582,365782.49,3713574.38,231,470,365491.93,3713378.82,461
13583,365782.49,3713574.38,231,1456,365530.459468,3713481.078178,296
13584,365782.49,3713574.38,231,53,365491.93,3713378.82,461
13585,365782.49,3713574.38,231,440,365491.93,3713378.82,461
13586,365782.49,3713574.38,231,1020,365491.93,3713378.82,461
13587,365682.66,3713573.0,236,1112,365491.93,3713378.82,461
13588,365682.66,3713573.0,236,774,365491.93,3713378.82,461
13589,365682.66,3713573.0,236,1440,365498.631594,3713419.202234,385
13590,365682.66,3713573.0,236,1180,365491.93,3713378.82,461
13591,365682.66,3713573.0,236,935,365491.93,3713378.82,461
13592,365682.66,3713573.0,236,693,365491.93,3713378.82,461
13593,365682.66,3713573.0,236,758,365491.93,3713378.82,461
13594,365682.66,3713573.0,236,574,365491.93,3713378.82,461
13595,365682.66,3713573.0,236,1423,365491.93,3713378.82,461
13596,365682.66,3713573.0,236,536,365491.93,3713378.82,461
13597,365682.66,3713573.0,236,1081,365491.93,3713378.82,461
13598,365682.66,3713573.0,236,818,365491.93,3713378.82,461
13599,365682.66,3713573.0,236,351,365491.93,3713378.82,461
13600,365682.66,3713573.0,236,416,365491.93,3713378.82,461
13601,365682.66,3713573.0,236,857,365491.93,3713378.82,461
13602,365682.66,3713573.0,236,1254,365491.93,3713378.82,461
13603,365682.66,3713573.0,236,1166,365491.93,3713378.82,461
13604,365682.66,3713573.0,236,1115,365491.93,3713378.82,461
13605,365450.68,3713583.63,244,896,365491.93,3713378.82,461
13606,365450.68,3713583.63,244,1777,365442.076158,3713556.782408,265
13607,365450.68,3713583.63,244,1716,365546.077776,3713553.894488,244
13608,365450.68,3713583.63,244,1017,365491.93,3713378.82,461
13609,365450.68,3713583.63,244,2310,365450.68,3713583.63,244
13610,365450.68,3713583.63,244,479,365491.93,3713378.82,461
13611,365450.68,3713583.63,244,1082,365491.93,3713378.82,461
13612,365450.68,3713583.63,244,1372,365491.93,3713378.82,461
13613,365450.68,3713583.63,244,1520,365491.93,3713378.82,461
13614,365450.68,3713583.63,244,1786,365452.4515,3713589.017702,209
13615,365450.68,3713583.63,244,924,365491.93,3713378.82,461
13616,365450.68,3713583.63,244,610,365491.93,3713378.82,461
13617,365450.68,3713583.63,244,1068,365491.93,3713378.82,461
13618,365450.68,3713583.63,244,779,365491.93,3713378.82,461
13619,365450.68,3713583.63,244,1776,365477.911372,3713575.141974,244
13620,365450.68,3713583.63,244,696,365491.93,3713378.82,461
13621,365450.68,3713583.63,244,214,365491.93,3713378.82,461
13622,365450.68,3713583.63,244,1413,365491.93,3713378.82,461
13623,365569.03,3713581.05,247,502,365491.93,3713378.82,461
13624,365569.03,3713581.05,247,681,365491.93,3713378.82,461
13625,365569.03,3713581.05,247,507,365491.93,3713378.82,461
13626,365569.03,3713581.05,247,946,365491.93,3713378.82,461
13627,365569.03,3713581.05,247,714,365491.93,3713378.82,461
13628,365569.03,3713581.05,247,1111,365491.93,3713378.82,461
13629,365569.03,3713581.05,247,902,365491.93,3713378.82,461
13630,365569.03,3713581.05,247,1643,365489.856988,3713406.493865,385
13631,365569.03,3713581.05,247,1732,365557.026124,3713543.005127,258
13632,365569.03,3713581.05,247,1692,365475.339226,3713603.635027,191
13633,365569.03,3713581.05,247,1072,365491.93,3713378.82,461
13634,365569.03,3713581.05,247,937,365491.93,3713378.82,461
13635,365569.03,3713581.05,247,276,365491.93,3713378.82,461
13636,365569.03,3713581.05,247,1497,365491.93,3713378.82,461
13637,365569.03,3713581.05,247,633,365491.93,3713378.82,461
13638,365569.03,3713581.05,247,403,365491.93,3713378.82,461
13639,365569.03,3713581.05,247,271,365491.93,3713378.82,461
13640,365569.03,3713581.05,247,512,365491.93,3713378.82,461
13641,365676.58,3713553.68,254,1147,365491.93,3713378.82,461
13642,365676.58,3713553.68,254,498,365491.93,3713378.82,461
13643,365676.58,3713553.68,254,1303,365491.93,3713378.82,461
13644,365676.58,3713553.68,254,1143,365491.93,3713378.82,461
13645,365676.58,3713553.68,254,205,365491.93,3713378.82,461
13646,365676.58,3713553.68,254,692,365491.93,3713378.82,461
13647,365676.58,3713553.68,254,660,365491.93,3713378.82,461
13648,365676.58,3713553.68,254,2397,365676.58,3713553.68,254
13649,365676.58,3713553.68,254,1116,365491.93,3713378.82,461
13650,365676.58,3713553.68,254,604,365491.93,3713378.82,461
13651,365676.58,3713553.68,254,412,365491.93,3713378.82,461
13652,365676.58,3713553.68,254,2075,365676.58,3713553.68,254
13653,365676.58,3713553.68,254,832,365491.93,3713378.82,461
13654,365676.58,3713553.68,254,416,365491.93,3713378.82,461
13655,365676.58,3713553.68,254,705,365491.93,3713378.82,461
13656,365676.58,3713553.68,254,1105,365491.93,3713378.82,461
13657,365676.58,3713553.68,254,702,365491.93,3713378.82,461
13658,365676.58,3713553.68,254,912,365491.93,3713378.82,461
13659,365559.31,3713549.77,258,1464,365491.93,3713378.82,461
13660,365559.31,3713549.77,258,877,365491.93,3713378.82,461
13661,365559.31,3713549.77,258,1245,365491.93,3713378.82,461
13662,365559.31,3713549.77,258,776,365491.93,3713378.82,461
13663,365559.31,3713549.77,258,1669,365520.651133,3713461.787169,353
13664,365559.31,3713549.77,258,239,365491.93,3713378.82,461
13665,365559.31,3713549.77,258,1031,365491.93,3713378.82,461
13666,365559.31,3713549.77,258,629,365491.93,3713378.82,461
13667,365559.31,3713549.77,258,168,365491.93,3713378.82,461
13668,365559.31,3713549.77,258,850,365491.93,3713378.82,461
13669,365559.31,3713549.77,258,1119,365491.93,3713378.82,461
13670,365559.31,3713549.77,258,1123,365491.93,3713378.82,461
13671,365559.31,3713549.77,258,1470,365480.448765,3713391.336452,400
13672,365559.31,3713549.77,258,1203,365491.93,3713378.82,461
13673,365559.31,3713549.77,258,959,365491.93,3713378.82,461
13674,365559.31,3713549.77,258,885,365491.93,3713378.82,461
13675,365559.31,3713549.77,258,588,365491.93,3713378.82,461
13676,365559.31,3713549.77,258,1444,365491.93,3713378.82,461
13677,365754.28,3713548.9,260,359,365491.93,3713378.82,461
13678,365754.28,3713548.9,260,1590,365654.837563,3713467.036311,315
13679,365754.28,3713548.9,260,1956,365754.28,3713548.9,260
13680,365754.28,3713548.9,260,398,365491.93,3713378.82,461
13681,365754.28,3713548.9,260,1751,365742.759106,3713590.545745,230
13682,365754.28,3713548.9,260,1089,365491.93,3713378.82,461
13683,365754.28,3713548.9,260,539,365491.93,3713378.82,461
13684,365754.28,3713548.9,260,927,365491.93,3713378.82,461
13685,365754.28,3713548.9,260,856,365491.93,3713378.82,461
13686,365754.28,3713548.9,260,778,365491.93,3713378.82,461
13687,365754.28,3713548.9,260,949,365491.93,3713378.82,461
13688,365754.28,3713548.9,260,245,365491.93,3713378.82,461
13689,365754.28,3713548.9,260,379,365491.93,3713378.82,461
13690,365754.28,3713548.9,260,1036,365491.93,3713378.82,461
13691,365754.28,3713548.9,260,854,365491.93,3713378.82,461
13692,365754.28,3713548.9,260,753,365491.93,3713378.82,461
13693,365754.28,3713548.9,260,1116,365491.93,3713378.82,461
13694,365754.28,3713548.9,260,199,365491.93,3713378.82,461
13695,365443.37,3713558.78,265,1700,365543.955896,3713507.539545,296
13696,365443.37,3713558.78,265,1138,365491.93,3713378.82,461
13697,365443.37,3713558.78,265,1721,365529.350623,3713521.615304,265
13698,365443.37,3713558.78,265,838,365491.93,3713378.82,461
13699,365443.37,3713558.78,265,289,365491.93,3713378.82,461
13700,365443.37,3713558.78,265,1227,365491.93,3713378.82,461
13701,365443.37,3713558.78,265,636,365491.93,3713378.82,461
13702,365443.37,3713558.78,265,194,365491.93,3713378.82,461
13703,365443.37,3713558.78,265,1042,365491.93,3713378.82,461
13704,365443.37,3713558.78,265,1658,365520.651133,3713461.787169,353
13705,365443.37,3713558.78,265,1735,365399.49,3713491.93,328
13706,365443.37,3713558.78,265,487,365491.93,3713378.82,461
13707,365443.37,3713558.78,265,545,365491.93,3713378.82,461
13708,365443.37,3713558.78,265,176,365491.93,3713378.82,461
13709,365443.37,3713558.78,265,560,365491.93,3713378.82,461
13710,365443.37,3713558.78,265,464,365491.93,3713378.82,461
13711,365443.37,3713558.78,265,412,365491.93,3713378.82,461
13712,365443.37,3713558.78,265,299,365491.93,3713378.82,461
13713,365420.83,3713523.98,271,272,365491.93,3713378.82,461
13714,365420.83,3713523.98,271,861,365491.93,3713378.82,461
13715,365420.83,3713523.98,271,1653,365418.52464,3713525.263536,235
13716,365420.83,3713523.98,271,1126,365491.93,3713378.82,461
13717,365420.83,3713523.98,271,1652,365493.933599,3713412.398071,385
13718,365420.83,3713523.98,271,1074,365491.93,3713378.82,461
13719,365420.83,3713523.98,271,414,365491.93,3713378.82,461
13720,365420.83,3713523.98,271,1732,365420.83,3713523.98,271
13721,365420.83,3713523.98,271,1360,365491.93,3713378.82,461
13722,365420.83,3713523.98,271,614,365491.93,3713378.82,461
13723,365420.83,3713523.98,271,1716,365352.988364,3713561.751617,235
13724,365420.83,3713523.98,271,1146,365491.93,3713378.82,461
13725,365420.83,3713523.98,271,1286,365491.93,3713378.82,461
13726,365420.83,3713523.98,271,981,365491.93,3713378.82,461
13727,365420.83,3713523.98,271,382,365491.93,3713378.82,461
13728,365420.83,3713523.98,271,843,365491.93,3713378.82,461
13729,365420.83,3713523.98,271,534,365491.93,3713378.82,461
13730,365420.83,3713523.98,271,973,365491.93,3713378.82,461
13731,365712.4,3713542.09,276,469,365491.93,3713378.82,461
13732,365712.4,3713542.09,276,422,365491.93,3713378.82,461
13733,365712.4,3713542.09,276,1424,365491.93,3713378.82,461
13734,365712.4,3713542.09,276,783,365491.93,3713378.82,461
13735,365712.4,3713542.09,276,1867,365712.4,3713542.09,276
13736,365712.4,3713542.09,276,191,365491.93,3713378.82,461
13737,365712.4,3713542.09,276,740,365491.93,3713378.82,461
13738,365712.4,3713542.09,276,1089,365491.93,3713378.82,461
13739,365712.4,3713542.09,276,589,365491.93,3713378.82,461
13740,365712.4,3713542.09,276,1116,365491.93,3713378.82,461
13741,365712.4,3713542.09,276,967,365491.93,3713378.82,461
13742,365712.4,3713542.09,276,136,365491.93,3713378.82,461
13743,365712.4,3713542.09,276,431,365491.93,3713378.82,461
13744,365712.4,3713542.09,276,979,365491.93,3713378.82,461
13745,365712.4,3713542.09,276,954,365491.93,3713378.82,461
13746,365712.4,3713542.09,276,377,365491.93,3713378.82,461
13747,365712.4,3713542.09,276,1099,365491.93,3713378.82,461
13748,365712.4,3713542.09,276,650,365491.93,3713378.82,461
13749,365855.05,3713534.56,279,713,366062.53,3712929.15,1203
13750,365855.05,3713534.56,279,1277,366092.352305,3713127.803257,832
13751,365855.05,3713534.56,279,166,366062.53,3712929.15,1203
